load_time,1号发电单元系统状态,2号发电单元系统状态,3号发电单元系统状态,4号发电单元系统状态,1号发电单元故障等级,2号发电单元故障等级,3号发电单元故障等级,4号发电单元故障等级,1号发电单元故障码,2号发电单元故障码,3号发电单元故障码,4号发电单元故障码,系统输出总功率,系统输出总电流,系统输出总电压,系统状态,系统故障等级,1号发电单元输出功率,2号发电单元输出功率,3号发电单元输出功率,4号发电单元输出功率,1号发电单元输出电流,2号发电单元输出电流,3号发电单元输出电流,4号发电单元输出电流,1号发电单元输出电压,2号发电单元输出电压,3号发电单元输出电压,4号发电单元输出电压,氢气压力,1号DCDC状态,2号DCDC状态,3号DCDC状态,4号DCDC状态,系统启动次数,系统累计运行时间,1号发电单元启动次数,2号发电单元启动次数,3号发电单元启动次数,4号发电单元启动次数,1号发电单元累计运行时间,2号发电单元累计运行时间,3号发电单元累计运行时间,4号发电单元累计运行时间,1号发电单元输入氢气压强,2号发电单元输入氢气压强,3号发电单元输入氢气压强,4号发电单元输入氢气压强,1号发电单元输入空气压强,2号发电单元输入空气压强,3号发电单元输入空气压强,4号发电单元输入空气压强,1号发电单元空气出堆压强,2号发电单元空气出堆压强,3号发电单元空气出堆压强,4号发电单元空气出堆压强,1号发电单元空气出堆温度,2号发电单元空气出堆温度,3号发电单元空气出堆温度,4号发电单元空气出堆温度,空压机实时功率,1号发电单元内循环进堆温度,2号发电单元内循环进堆温度,3号发电单元内循环进堆温度,4号发电单元内循环进堆温度,1号发电单元内循环出堆温度,2号发电单元内循环出堆温度,3号发电单元内循环出堆温度,4号发电单元内循环出堆温度,发电单元内循环泵转速,发电单元内循环压力,外循环冷却水进水温度（总）,外循环冷却水出水温度（总）,外循环冷却水进水温度（电堆）,外循环冷却水出水温度（电堆）,外循环冷却水流量（总）,外循环冷却水流量（电堆）,外循环冷却水流量（空压机）,1号发电单元氢气出堆压强,2号发电单元氢气出堆压强,3号发电单元氢气出堆压强,4号发电单元氢气出堆压强,1号发电单元氢气入堆温度,2号发电单元氢气入堆温度,3号发电单元氢气入堆温度,4号发电单元氢气入堆温度,1号发电单元氢气出堆温度,2号发电单元氢气出堆温度,3号发电单元氢气出堆温度,4号发电单元氢气出堆温度,1号发电单元空气入堆温度,2号发电单元空气入堆温度,3号发电单元空气入堆温度,4号发电单元空气入堆温度,1号发电单元柜内氢浓度,2号发电单元柜内氢浓度,3号发电单元柜内氢浓度,4号发电单元柜内氢浓度
2024/12/1 4:25,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,-1,2,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-23,-14,-24,-22,-23,-14,-18,-22,-23,-13,-18,-22,18,18,18,18,0,21,22,22,22,22,22,23,22,0,10,30.2,30.3,24.6,23.1,63,51.6,11.4,211,211,211,211,19,19,19,19,0,0,0,0,18,18,18,19,0,0,0,0
2024/12/1 4:30,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,-1,3,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-23,-14,-23,-23,-23,-14,-19,-22,-23,-13,-20,-22,18,18,18,18,0,21,21,21,22,22,22,22,22,0,10,30.2,30.3,24.6,23,62.8,51.4,11.4,211,211,211,211,19,19,19,19,0,0,0,0,18,18,18,18,0,0,0,0
2024/12/1 4:35,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,-1,3,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-23,-14,-23,-23,-23,-14,-20,-22,-24,-13,-20,-22,18,18,18,18,0,21,21,21,21,21,22,22,22,0,10,30.2,30.2,24.4,22.8,62.9,51.5,11.4,211,211,211,211,18,18,18,18,0,0,0,0,18,18,18,18,0,0,0,0
2024/12/1 4:40,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,-1,3,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-23,-14,-22,-23,-23,-14,-20,-23,-24,-13,-21,-23,18,18,18,18,0,20,21,21,21,21,22,22,22,0,10,30.2,30.2,24.4,22.7,62.9,51.5,11.4,211,211,211,211,18,18,18,18,0,0,0,0,18,18,18,18,0,0,0,0
2024/12/1 4:45,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,-1,3,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-23,-14,-22,-23,-24,-14,-21,-23,-24,-13,-22,-23,18,18,18,18,0,20,21,21,21,21,22,22,22,0,10,30.2,30.2,24.2,22.6,62.8,51.5,11.3,211,211,211,211,18,18,18,18,0,0,0,0,18,18,18,18,0,0,0,0
2024/12/1 4:50,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,-1,3,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-23,-14,-22,-23,-24,-14,-21,-23,-24,-13,-22,-23,18,18,17,18,0,20,20,20,21,21,21,21,21,0,10,30.1,30.3,24.2,22.5,62.9,51.5,11.4,211,211,211,211,18,18,18,18,0,0,0,0,18,18,18,18,0,0,0,0
2024/12/1 4:55,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,-1,3,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-23,-14,-23,-24,-24,-14,-22,-23,-24,-13,-22,-23,17,17,17,18,0,20,20,20,20,20,21,21,21,0,10,30.2,30.3,24.1,22.3,62.8,51.4,11.4,211,211,211,211,18,18,18,18,0,0,0,0,17,18,18,18,0,0,0,0
2024/12/1 5:00,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,-1,3,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-23,-14,-23,-24,-24,-14,-22,-23,-24,-13,-23,-23,17,17,17,17,0,20,20,20,20,20,21,21,21,0,10,30.2,30.2,24,22.2,62.8,51.4,11.4,211,211,211,211,18,18,18,18,0,0,0,0,17,17,17,18,0,0,0,0
2024/12/1 5:05,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,-2,3,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-23,-14,-23,-24,-24,-14,-22,-24,-24,-13,-23,-23,17,17,17,17,0,19,20,20,20,20,21,21,21,0,10,30.2,30.2,23.9,22,62.9,51.5,11.4,211,211,211,211,18,18,18,18,0,0,0,0,17,17,17,17,0,0,0,0
2024/12/1 5:10,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,-1,3,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-14,-23,-24,-24,-14,-22,-24,-24,-13,-23,-24,17,17,17,17,0,19,20,20,20,20,21,21,21,0,10,30.2,30.2,23.9,22,62.9,51.5,11.4,211,211,211,211,17,17,17,17,0,0,0,0,17,17,17,17,0,0,0,0
2024/12/1 5:15,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,-1,3,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-14,-23,-24,-24,-14,-23,-24,-24,-13,-24,-24,17,17,17,17,0,19,19,19,20,20,20,20,20,0,10,30.2,30.3,23.7,21.9,63.1,51.7,11.4,211,211,211,211,17,17,17,17,0,0,0,0,17,17,17,17,0,0,0,0
2024/12/1 5:20,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,-2,3,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-14,-23,-24,-24,-14,-23,-24,-24,-13,-24,-24,17,17,17,17,0,19,19,19,19,19,20,20,20,0,10,30.1,30.2,23.7,21.8,62.9,51.5,11.4,211,211,211,211,17,17,17,17,0,0,0,0,17,17,17,17,0,0,0,0
2024/12/1 5:25,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,-1,3,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-24,-25,-24,-14,-23,-24,-24,-13,-24,-24,17,17,16,17,0,19,19,19,19,19,20,20,20,0,10,30.1,30.2,23.6,21.6,62.9,51.5,11.4,211,211,211,211,17,17,17,17,0,0,0,0,17,17,17,17,0,0,0,0
2024/12/1 5:30,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,-2,3,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-24,-25,-24,-14,-23,-25,-24,-13,-24,-25,16,16,16,17,0,19,19,19,19,19,20,20,20,0,10,30.1,30.2,23.5,21.6,62.7,51.3,11.4,211,211,211,211,17,17,17,17,0,0,0,0,16,17,17,17,0,0,0,0
2024/12/1 5:35,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,-1,3,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-14,-24,-25,-24,-14,-24,-25,-24,-13,-24,-25,16,16,16,17,0,19,19,19,19,19,20,20,20,0,10,30.2,30.1,23.5,21.4,62.9,51.5,11.4,211,211,211,211,17,17,17,17,0,0,0,0,16,16,16,17,0,0,0,0
2024/12/1 5:40,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,-1,2,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-14,-24,-25,-24,-14,-24,-25,-24,-13,-25,-25,16,16,16,16,0,18,19,19,19,19,19,19,19,0,10,30.1,30.2,23.4,21.4,62.8,51.4,11.4,211,211,211,211,17,17,17,17,0,0,0,0,16,16,16,17,0,0,0,0
2024/12/1 5:45,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,-1,2,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-14,-24,-25,-24,-14,-24,-25,-24,-13,-25,-25,16,16,16,16,0,18,18,18,19,19,19,19,19,0,10,30.1,30.1,23.4,21.2,62.7,51.3,11.4,211,211,211,211,16,16,16,17,0,0,0,0,16,16,16,16,0,0,0,0
2024/12/1 5:50,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,-1,2,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-25,-25,-24,-14,-24,-25,-24,-13,-25,-25,16,16,16,16,0,18,18,18,19,19,19,19,19,0,10,30.1,30.2,23.3,21.1,62.8,51.5,11.3,211,211,211,211,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0
2024/12/1 5:55,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,-2,2,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-25,-26,-24,-14,-25,-25,-24,-13,-25,-25,16,16,16,16,0,18,18,18,18,19,19,19,19,0,10,30.2,30.3,23.2,21,62.8,51.4,11.4,211,211,211,211,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0
2024/12/1 6:00,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,-2,2,2,3,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-25,-24,-24,-14,-25,-16,-24,-13,-26,-16,16,16,15,16,0,18,18,18,18,18,19,19,19,0,10,30.2,30.3,23.1,21,62.8,51.5,11.3,211,211,211,211,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0
2024/12/1 6:05,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,-1,2,2,2,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-25,-23,-24,-14,-25,-17,-24,-13,-26,-17,16,15,15,16,0,18,18,18,18,18,19,19,19,0,10,30.2,30.3,23,20.8,63,51.5,11.5,211,211,211,211,16,16,16,16,0,0,0,0,15,16,16,16,0,0,0,0
2024/12/1 6:10,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,-1,2,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-25,-22,-24,-14,-25,-18,-24,-13,-26,-18,15,15,15,16,0,17,18,18,18,18,19,19,19,0,10,30.2,30.3,23,20.7,62.5,51.2,11.3,211,211,211,211,16,16,16,16,0,0,0,0,15,16,15,16,0,0,0,0
2024/12/1 6:15,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,-2,2,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-25,-22,-24,-14,-25,-19,-24,-13,-26,-19,15,15,15,16,0,17,18,17,18,18,18,19,19,0,10,30.3,30.3,22.9,20.6,62.6,51.2,11.4,211,211,211,211,16,16,16,16,0,0,0,0,15,15,15,16,0,0,0,0
2024/12/1 6:20,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,4,0,0,0,0,0,0,-1,0,-1,0,-1,2,4,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-25,-21,-24,-14,-16,-19,-24,-13,-16,-19,15,15,15,15,0,17,17,17,18,18,18,18,19,0,10,30.3,30.3,23,20.5,62.6,51.2,11.4,211,211,211,211,16,16,16,16,0,0,0,0,15,15,15,16,0,0,0,0
2024/12/1 6:25,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,-1,2,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-24,-21,-24,-14,-17,-20,-24,-13,-18,-20,15,15,15,15,0,17,17,17,18,18,18,18,18,0,10,30.3,30.4,22.9,20.4,62.7,51.3,11.4,211,211,211,211,15,15,15,15,0,0,0,0,15,15,15,15,0,0,0,0
2024/12/1 6:30,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,-2,2,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-23,-21,-24,-14,-18,-20,-24,-13,-19,-20,15,15,15,15,0,17,17,17,17,18,18,18,18,0,10,30.5,30.6,22.8,20.3,62.7,51.3,11.4,211,211,211,211,15,15,15,15,0,0,0,0,15,15,15,15,0,0,0,0
2024/12/1 6:35,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,-1,2,2,1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-23,-21,-24,-14,-19,-20,-24,-13,-20,-20,15,15,15,15,0,17,17,17,17,18,18,18,18,0,10,30.8,30.9,22.8,20.2,62.8,51.4,11.4,211,211,211,211,15,15,15,15,0,0,0,0,15,15,15,15,0,0,0,0
2024/12/1 6:40,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,-2,2,2,0,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-22,-21,-24,-14,-20,-21,-24,-13,-20,-21,15,15,14,15,0,17,17,17,17,17,18,18,18,0,10,30.8,31,22.8,20.1,62.8,51.4,11.4,211,211,211,211,15,15,15,15,0,0,0,0,14,15,15,15,0,0,0,0
2024/12/1 6:45,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,-2,2,2,0,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-22,-21,-24,-14,-20,-21,-24,-13,-21,-21,15,14,14,15,0,16,17,17,17,17,18,18,18,0,10,30.9,31,22.8,20.1,62.4,51.1,11.3,211,211,211,211,15,15,15,15,0,0,0,0,14,15,15,15,0,0,0,0
2024/12/1 6:50,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,-1,2,2,-1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-22,-21,-24,-14,-21,-21,-24,-13,-21,-21,14,14,14,15,0,16,16,16,17,17,18,18,18,0,10,31,31.1,22.8,20,62.7,51.3,11.4,211,211,211,211,15,15,15,15,0,0,0,0,14,15,14,15,0,0,0,0
2024/12/1 6:55,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,-1,2,2,-1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-22,-22,-24,-14,-21,-21,-24,-13,-22,-21,14,14,14,15,0,16,16,16,17,17,17,18,18,0,10,31.1,31.2,22.8,19.9,62.5,51.2,11.3,211,211,211,211,15,15,15,15,0,0,0,0,14,14,14,15,0,0,0,0
2024/12/1 7:00,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,-1,2,3,-1,0,0,0,0,0,623,2865,623,573,554,540,2859,2864,2865,2865,-24,-13,-22,-22,-24,-14,-21,-21,-24,-13,-22,-21,14,14,14,14,0,16,16,16,16,17,17,17,18,0,10,31.2,31.2,22.8,19.8,66,54.1,11.9,211,211,211,211,15,15,14,15,0,0,0,0,14,14,14,15,0,0,0,0
2024/12/1 7:05,5,5,5,5,0,0,0,0,0,0,0,0,79,105,778,0,0,18,21,18,22,24,28,24,29,759,752,777,778,0,0,0,0,0,624,2868,624,574,555,541,2863,2867,2868,2868,41,41,41,43,32,31,32,33,-1,-1,1,1,33,33,33,33,20,32,32,32,32,35,34,34,35,780,52,31.2,31.9,31.9,32.7,65.9,53.7,12.2,211,211,211,211,32,32,33,33,0,0,0,0,23,25,24,24,0,0,0,0
2024/12/1 7:10,5,5,5,5,0,0,0,0,0,0,0,0,273,398,686,0,0,67,70,66,70,98,102,96,102,683,684,684,686,0,0,0,0,0,624,2873,624,574,555,541,2868,2872,2873,2873,49,49,44,41,35,33,34,35,0,-1,2,2,43,43,43,43,21,36,36,35,36,45,44,44,45,924,62,31.3,34.2,35.2,41.2,65.9,53.7,12.2,210,210,210,210,37,36,38,37,0,0,0,0,32,34,33,33,0,0,0,0
2024/12/1 7:15,5,5,5,5,0,0,0,0,0,0,0,0,406,655,627,0,0,100,105,100,103,164,168,162,167,614,627,614,619,0,0,0,0,0,624,2878,624,574,555,541,2873,2877,2878,2878,72,72,72,72,44,42,44,44,3,3,6,6,48,49,49,49,30,39,39,39,39,50,50,50,50,1134,79,31.4,36,39.4,47,65,52.6,12.4,210,210,210,210,45,42,46,45,0,0,0,0,36,39,38,37,0,0,0,0
2024/12/1 7:20,5,5,5,5,0,0,0,0,0,0,0,0,435,680,647,0,0,107,112,106,110,168,172,167,173,639,647,633,638,0,0,0,0,0,624,2883,624,574,555,541,2878,2882,2883,2883,75,77,77,75,53,51,53,53,8,7,11,11,51,52,52,52,38,42,42,42,42,53,53,53,54,1215,86,31.7,37.5,42,50.3,64.5,52,12.5,211,211,211,211,49,45,50,49,0,0,0,0,38,41,40,40,0,0,0,0
2024/12/1 7:25,5,5,5,5,0,0,0,0,0,0,0,0,434,681,649,0,0,107,112,105,109,168,172,167,171,640,648,632,638,0,0,0,0,0,624,2888,624,574,555,541,2883,2887,2888,2888,76,77,76,78,53,51,52,53,8,7,11,11,51,52,52,52,39,42,42,42,42,54,53,54,54,1215,86,31.5,37.4,42.2,50.6,65.3,52.7,12.6,211,211,211,211,51,46,52,51,0,0,0,0,39,42,41,40,0,0,0,0
2024/12/1 7:30,5,5,5,5,0,0,0,0,0,0,0,0,434,677,650,0,0,107,112,106,110,168,172,167,173,640,650,632,638,0,0,0,0,0,624,2893,624,574,555,541,2888,2892,2893,2893,75,76,76,76,52,50,52,52,7,7,11,11,52,52,52,52,38,43,42,42,43,54,53,54,54,1215,87,31.7,37.6,42.3,50.7,67.5,54.9,12.6,211,211,211,211,51,44,53,52,0,0,0,0,39,42,40,40,0,0,0,0
2024/12/1 7:35,5,5,5,5,0,0,0,0,0,0,0,0,434,679,650,0,0,107,112,106,110,167,173,167,172,638,650,632,639,0,0,0,0,0,624,2898,624,574,555,541,2893,2897,2898,2898,77,78,76,74,52,50,52,52,7,7,10,10,52,52,52,52,38,43,43,42,43,54,53,54,54,1215,88,31.4,37.7,42.1,50.7,62.2,49.9,12.3,210,210,210,210,52,46,54,54,0,0,0,0,39,42,41,40,0,0,0,0
2024/12/1 7:40,5,5,5,5,0,0,0,0,0,0,0,0,433,679,649,0,0,107,112,105,110,168,173,166,172,638,649,633,638,0,0,0,0,0,624,2903,624,574,555,541,2898,2902,2903,2903,76,78,75,74,52,50,51,52,7,7,10,10,52,52,52,52,37,43,42,42,43,54,53,54,54,1215,86,31.6,37.6,42.2,50.6,63,50.6,12.4,210,210,210,210,52,45,54,54,0,0,0,0,39,42,41,40,0,0,0,0
2024/12/1 7:45,5,5,5,5,0,0,0,0,0,0,0,0,437,677,654,0,0,108,113,106,110,167,173,167,171,645,653,636,644,0,0,0,0,0,624,2908,624,574,555,541,2903,2907,2908,2908,74,74,79,76,54,52,54,54,8,8,12,12,51,52,52,52,40,43,42,42,43,54,53,54,54,1215,88,31.8,37.7,42.1,50.7,66.3,54,12.3,211,211,211,211,52,47,54,54,0,0,0,0,39,42,40,40,0,0,0,0
2024/12/1 7:50,5,5,5,5,0,0,0,0,0,0,0,0,436,678,653,0,0,108,112,106,110,168,172,166,172,643,653,637,643,0,0,0,0,0,624,2913,624,574,555,541,2908,2912,2913,2913,76,76,76,73,54,52,53,54,8,8,12,12,52,52,52,52,40,43,43,42,43,54,53,54,54,1218,87,31.7,37.6,42.3,50.7,65.4,53,12.4,210,210,210,210,53,48,55,55,0,0,0,0,39,42,41,40,0,0,0,0
2024/12/1 7:55,5,5,5,5,0,0,0,0,0,0,0,0,437,679,652,0,0,108,113,106,111,168,173,167,173,643,652,635,642,0,0,0,0,0,624,2918,624,574,555,541,2913,2917,2918,2918,78,76,72,79,54,52,53,54,8,8,11,11,52,52,52,52,40,43,43,43,43,54,53,54,54,1218,87,31.5,37.8,42.6,50.8,65.9,53.4,12.5,210,210,210,210,53,46,55,55,0,0,0,0,39,42,41,41,0,0,0,0
2024/12/1 8:00,5,5,5,5,0,0,0,0,0,0,0,0,437,680,652,0,0,108,113,106,110,168,173,167,172,643,652,635,641,0,0,0,0,0,624,2923,624,574,555,541,2918,2922,2923,2923,74,76,77,78,53,52,53,54,8,8,11,11,52,52,52,52,40,43,43,43,43,54,53,54,54,1218,87,31.8,37.8,42.2,51.2,65.8,53.3,12.5,211,211,211,211,54,47,55,55,0,0,0,0,39,42,41,41,0,0,0,0
2024/12/1 8:05,5,5,5,5,0,0,0,0,0,0,0,0,436,679,652,0,0,108,112,106,110,168,172,167,172,641,652,634,641,0,0,0,0,0,624,2928,624,574,555,541,2923,2927,2928,2928,77,77,78,76,53,51,53,54,8,8,11,11,52,52,52,53,40,43,43,43,43,54,54,54,54,1218,87,31.9,37.9,42.6,51,64.1,51.6,12.5,211,211,211,211,54,46,55,55,0,0,0,0,39,42,41,41,0,0,0,0
2024/12/1 8:10,5,5,5,5,0,0,0,0,0,0,0,0,437,678,653,0,0,108,112,106,111,168,172,167,172,642,652,634,641,0,0,0,0,0,624,2933,624,574,555,541,2928,2932,2933,2933,74,74,76,77,53,51,53,54,8,8,11,11,52,52,52,53,39,43,43,43,43,54,54,54,54,1218,87,31.9,37.5,42.6,51.1,63.4,51,12.4,210,210,210,210,54,49,55,55,0,0,0,0,39,42,41,41,0,0,0,0
2024/12/1 8:15,5,5,5,5,0,0,0,0,0,0,0,0,437,680,652,0,0,108,113,106,110,168,173,167,172,641,652,634,641,0,0,0,0,0,624,2938,624,574,555,541,2933,2937,2938,2938,76,76,77,76,53,51,52,53,8,8,11,11,52,52,52,53,39,43,43,43,43,54,54,54,54,1218,87,32.1,38.4,42.6,51.1,62.8,50.4,12.4,211,211,211,211,54,49,55,55,0,0,0,0,39,42,41,41,0,0,0,0
2024/12/1 8:20,5,5,5,5,0,0,0,0,0,0,0,0,436,679,651,0,0,108,113,106,110,168,173,167,172,641,652,634,641,0,0,0,0,0,624,2943,624,574,555,541,2938,2942,2943,2943,76,76,75,78,53,51,52,53,8,8,11,11,52,52,53,53,39,43,43,43,43,54,54,54,54,1221,87,31.6,38.1,42.7,51.3,62.5,50.1,12.4,210,210,210,210,54,46,55,55,0,0,0,0,39,42,41,41,0,0,0,0
2024/12/1 8:25,5,5,5,5,0,0,0,0,0,0,0,0,437,679,653,0,0,108,113,106,111,168,172,167,173,640,653,633,641,0,0,0,0,0,624,2948,624,574,555,541,2943,2947,2948,2948,78,77,75,78,53,51,52,53,8,8,11,11,52,52,53,53,39,43,43,43,43,54,54,54,54,1218,87,32,38.3,42.8,51.1,63,50.6,12.4,210,210,210,210,54,48,56,56,0,0,0,0,39,42,41,41,0,0,0,0
2024/12/1 8:30,5,5,5,5,0,0,0,0,0,0,0,0,437,678,652,0,0,108,113,105,111,168,172,166,172,641,652,634,643,0,0,0,0,0,624,2953,624,574,555,541,2948,2952,2953,2953,78,76,77,75,53,51,52,53,8,8,11,11,52,53,53,53,39,43,43,43,43,54,54,54,54,1221,87,32,38.2,42.9,51.3,64.5,52.1,12.4,211,211,211,211,55,49,56,56,0,0,0,0,39,42,42,41,0,0,0,0
2024/12/1 8:35,5,5,5,5,0,0,0,0,0,0,0,0,437,679,652,0,0,108,113,106,110,168,173,167,171,641,652,633,642,0,0,0,0,0,624,2958,624,574,555,541,2953,2957,2958,2958,74,78,76,76,53,51,52,53,8,8,11,11,52,53,53,53,39,43,43,43,43,54,54,54,54,1218,88,32.2,38.1,42.9,51.3,68.5,56.1,12.4,211,211,211,211,55,49,56,57,0,0,0,0,39,43,41,41,0,0,0,0
2024/12/1 8:40,5,5,5,5,0,0,0,0,0,0,0,0,436,679,652,0,0,108,112,105,110,168,172,166,172,640,652,634,641,0,0,0,0,0,624,2963,624,574,555,541,2958,2962,2963,2963,76,79,77,75,52,51,52,53,8,7,11,11,52,53,53,53,39,43,43,43,43,54,54,54,54,1221,87,32.2,38.3,42.9,51.3,64.9,52.4,12.5,210,210,210,210,55,48,56,57,0,0,0,0,40,43,42,41,0,0,0,0
2024/12/1 8:45,5,5,5,5,0,0,0,0,0,0,0,0,436,678,653,0,0,107,113,106,111,167,173,167,173,642,653,633,640,0,0,0,0,0,624,2968,624,574,555,541,2963,2967,2968,2968,76,75,76,79,52,51,52,53,8,8,11,11,52,53,53,53,39,43,43,43,43,54,54,54,54,1221,88,32.1,38.2,42.9,51.4,67.4,55,12.4,211,211,211,211,55,48,56,57,0,0,0,0,39,43,42,41,0,0,0,0
2024/12/1 8:50,5,5,5,5,0,0,0,0,0,0,0,0,437,680,652,0,0,108,112,106,110,168,172,167,172,639,654,633,641,0,0,0,0,0,624,2973,624,574,555,541,2968,2972,2973,2973,76,76,76,78,52,51,52,53,7,7,11,11,52,53,53,53,39,43,43,43,43,54,54,54,54,1221,87,32.2,38.4,42.9,51.4,65.5,53.1,12.4,211,211,211,211,55,48,56,57,0,0,0,0,40,43,42,41,0,0,0,0
